ID_ISSUE;ID_USUARIO_COMENTARIO;DATA_REGISTRO
147585877;5384588;11/04/2016
147500989;1153097;12/04/2016
147359931;5384588;11/04/2016
147359931;5384588;11/04/2016
147359931;8604205;11/04/2016
147346789;8604205;11/04/2016
147236224;8604205;11/04/2016
147214157;15655;11/04/2016
147214157;391394;18/04/2016
147172405;2758345;10/04/2016
147172405;8604205;10/04/2016
147172405;8604205;10/04/2016
147172405;2758345;10/04/2016
147172405;8604205;11/04/2016
147167929;2758345;10/04/2016
147167929;2758345;21/07/2016
147167929;8604205;21/07/2016
147167929;2758345;21/07/2016
147167929;8604205;21/07/2016
147167929;1153097;08/09/2016
147167929;1153097;08/09/2016
147167929;8604205;08/09/2016
147167929;2758345;09/09/2016
147167929;2758345;09/09/2016
147167929;2758345;09/09/2016
147167929;8604205;08/10/2016
147167929;2758345;08/10/2016
147141627;5384588;09/04/2016
147141627;5384588;09/04/2016
147141627;391394;09/04/2016
147141627;8604205;09/04/2016
147141627;1153097;09/04/2016
147128118;1153097;11/04/2016
147125340;1153097;09/04/2016
147125340;4303;13/04/2016
147125340;1153097;14/04/2016
147125340;4303;14/04/2016
147125340;4303;18/04/2016
147125340;1153097;19/04/2016
147125340;6732159;22/04/2016
147125340;1153097;25/04/2016
147125340;1758366;02/11/2016
147125340;5384588;01/12/2016
147125340;5384588;01/12/2016
147125340;5384588;15/02/2017
147125340;5384588;15/02/2017
147125340;1153097;04/04/2017
147125340;4303;04/04/2017
147125340;1153097;05/04/2017
147125340;4303;05/04/2017
147125340;1153097;12/04/2017
147125340;15655;12/04/2017
147125340;1758366;13/04/2017
147125340;15655;14/04/2017
147114225;15655;13/04/2016
147114225;15655;13/04/2016
147114225;8604205;13/04/2016
147114225;1153097;13/04/2016
147062852;391394;09/04/2016
147053851;8604205;09/04/2016
146991497;8604205;09/04/2016
146991497;18353637;13/04/2016
146991497;8604205;14/04/2016
146911903;5384588;08/04/2016
146911903;5384588;08/04/2016
146911903;354383;08/04/2016
146911903;5384588;08/04/2016
146911903;5384588;08/04/2016
146890431;8604205;08/04/2016
146881651;8604205;08/04/2016
146881651;2758345;08/04/2016
146881651;2758345;08/04/2016
146881651;8604205;08/04/2016
146881651;2758345;08/04/2016
146881651;2758345;08/04/2016
146881651;8604205;09/04/2016
146881651;2758345;09/04/2016
146881651;2758345;09/04/2016
146881651;8604205;09/04/2016
146881651;2758345;09/04/2016
146881651;2758345;09/04/2016
146881651;2758345;09/04/2016
146881651;2758345;09/04/2016
146881651;8604205;10/04/2016
146761978;8604205;08/04/2016
146761978;94334;10/04/2016
146761978;4202152;11/04/2016
146761978;94334;11/04/2016
146761978;4202152;18/05/2016
146682358;8604205;08/04/2016
146622202;15655;07/04/2016
146524782;784533;07/04/2016
146524782;1153097;07/04/2016
146475213;5384588;07/04/2016
146475213;5384588;07/04/2016
146475213;1153097;07/04/2016
146475213;15870389;07/04/2016
146475213;5384588;07/04/2016
146475213;5384588;07/04/2016
146475213;15870389;07/04/2016
146437387;1153097;22/04/2016
146437387;2758345;22/04/2016
146437387;2758345;22/04/2016
146437387;15655;25/05/2016
146437387;2758345;25/05/2016
146437387;15655;26/05/2016
146437387;2758345;27/05/2016
146437387;391394;27/05/2016
146437387;2758345;08/06/2016
146437387;15655;19/06/2016
146437387;2758345;19/06/2016
146437387;15655;20/06/2016
146437387;8604205;20/06/2016
146437387;15655;20/06/2016
146437387;8604205;20/06/2016
146437387;15655;21/06/2016
146437387;2758345;22/06/2016
146437387;2758345;30/06/2016
146437387;2758345;02/07/2016
146437387;15655;04/07/2016
146437387;2758345;04/07/2016
146437387;963023;27/04/2018
146437387;15655;30/04/2018
146437387;963023;30/04/2018
146437387;15655;01/05/2018
146313549;5384588;06/04/2016
146313549;5384588;06/04/2016
146313549;6285831;06/04/2016
146313549;5384588;06/04/2016
146313549;5384588;06/04/2016
146309031;1153097;06/04/2016
146309031;1919241;07/04/2016
146309031;1153097;07/04/2016
146309031;1153097;07/04/2016
146309031;1919241;07/04/2016
146309031;1919241;07/04/2016
146309031;8604205;08/04/2016
146309031;1919241;08/04/2016
146309031;1919241;09/04/2016
146309031;8604205;09/04/2016
146309031;1919241;10/04/2016
146309031;8604205;11/04/2016
146309031;1919241;16/04/2016
146297239;1153097;06/04/2016
146253534;1919241;06/04/2016
146253534;1153097;13/04/2016
146253534;1919241;13/04/2016
146253534;1153097;13/04/2016
146253534;1919241;14/04/2016
146253534;1153097;26/04/2016
146230980;5384588;06/04/2016
146230980;5384588;06/04/2016
146230980;973550;06/04/2016
146219143;9291740;08/04/2016
146219143;8604205;08/04/2016
146219143;3219109;13/04/2016
146219143;469365;09/05/2016
146219143;8604205;13/05/2016
146219143;3219109;17/05/2016
146219143;469365;18/05/2016
146219143;8604205;18/05/2016
146219143;469365;18/05/2016
146219143;8604205;19/05/2016
146219143;8604205;19/05/2016
146219143;9291740;19/05/2016
146219143;469365;19/05/2016
146219143;8604205;19/05/2016
146219143;469365;19/05/2016
146219143;8604205;19/05/2016
146219143;469365;19/05/2016
146219143;8604205;20/05/2016
146219143;17634587;26/04/2017
146219143;308572;12/09/2017
146219143;8604205;12/09/2017
146098176;8604205;07/04/2016
146033628;1153097;05/04/2016
146033628;1153097;05/04/2016
146033628;15655;05/04/2016
146033628;1944061;05/04/2016
146033628;1944061;07/04/2016
146033628;94334;29/04/2016
146033628;514899;15/06/2016
146033628;15655;15/06/2016
146033628;6820205;12/07/2016
146033628;15655;12/07/2016
146033628;1944061;12/07/2016
146033628;6820205;12/07/2016
146033628;8604205;12/07/2016
146033628;8604205;07/09/2016
146033628;3072629;12/09/2016
146033628;3072629;13/09/2016
146033628;15655;15/09/2016
146033628;9037461;16/11/2016
146033628;15655;16/11/2016
146033628;9037461;16/11/2016
146009218;1153097;06/04/2016
146009218;8604205;08/04/2016
146009218;8604205;07/06/2016
145940772;1153097;05/04/2016
145940772;1153097;12/04/2016
145893745;5384588;05/04/2016
145893745;5384588;05/04/2016
145893745;391394;05/04/2016
145851938;2990942;06/04/2016
145851938;8604205;11/04/2016
145851938;2990942;11/04/2016
145851938;1153097;18/04/2016
145851938;2990942;18/04/2016
145851938;2990942;21/04/2016
145851938;2990942;25/04/2016
145851938;1153097;26/04/2016
145851938;1153097;26/04/2016
145851938;2990942;26/04/2016
145851938;1153097;06/05/2016
145851938;2990942;06/05/2016
145793036;1758366;06/07/2016
145700646;8604205;04/04/2016
145699493;1153097;04/04/2016
145699493;3382274;04/04/2016
145699493;1153097;04/04/2016
145699493;3382274;04/04/2016
145699493;1153097;04/04/2016
145699493;241708;04/04/2016
145699493;3382274;04/04/2016
145699493;1153097;05/04/2016
145699493;1153097;12/06/2016
145699493;8204123;17/05/2018
145675586;5384588;04/04/2016
145675586;5384588;04/04/2016
145675586;8604205;07/04/2016
145675586;1315533;08/04/2016
145675586;15655;08/04/2016
145675586;1315533;10/04/2016
145675586;15655;10/04/2016
145675586;15655;10/04/2016
145585184;8604205;07/04/2016
145585184;7891759;08/04/2016
145585184;8604205;09/04/2016
145585184;7891759;09/04/2016
145585184;8604205;09/04/2016
145585184;8604205;09/04/2016
145560828;1153097;07/04/2016
145501585;5384588;03/04/2016
145501585;5384588;03/04/2016
145501585;1038428;03/04/2016
145501585;1038428;25/04/2016
145501585;5384588;25/04/2016
145501585;5384588;25/04/2016
145410849;391394;03/04/2016
145410849;94334;03/04/2016
145410849;8604205;03/04/2016
145410849;1153097;07/04/2016
145410849;1153097;25/05/2016
145410849;8604205;25/05/2016
145410849;94334;25/05/2016
145406961;1153097;04/04/2016
145406961;15655;04/04/2016
145406961;15655;04/04/2016
145406961;94334;04/04/2016
145406961;15655;04/04/2016
145406961;94334;14/09/2016
145287254;391394;02/04/2016
145287254;391394;02/04/2016
145264226;8604205;01/04/2016
145220471;1758366;01/04/2016
145220471;15655;01/04/2016
145193495;94334;02/04/2016
145193495;94334;02/04/2016
145193495;1153097;04/04/2016
145193495;1153097;21/02/2017
145168389;5384588;01/04/2016
145168389;5384588;01/04/2016
145168389;6781344;01/04/2016
145168389;5384588;01/04/2016
145168389;5384588;01/04/2016
145149555;1153097;01/04/2016
145025291;15655;31/03/2016
145025291;1758366;31/03/2016
145025291;1758366;01/04/2016
144954656;2922622;31/03/2016
144954656;1153097;31/03/2016
144931135;5384588;31/03/2016
144931135;5384588;31/03/2016
144931135;6259252;31/03/2016
144931135;5384588;31/03/2016
144931135;5384588;31/03/2016
144862730;391394;01/04/2016
144862730;94334;02/04/2016
144862730;13412526;04/04/2016
144862730;8604205;07/04/2016
144862730;911659;12/01/2017
144862730;13412526;13/01/2017
144783276;3175630;31/03/2016
144783276;1153097;31/03/2016
144780158;1153097;01/04/2016
144754365;1153097;31/03/2016
144754365;1153097;31/03/2016
144731048;1153097;07/04/2016
144731048;7726188;08/04/2016
144731048;1153097;08/04/2016
144731048;1153097;08/04/2016
144731048;7726188;08/04/2016
144731048;1153097;13/04/2016
144731048;7726188;02/05/2016
144731048;1153097;06/05/2016
144731048;7726188;06/05/2016
144731048;8604205;11/05/2016
144731048;7726188;11/05/2016
144731048;8604205;13/05/2016
144731048;7726188;14/05/2016
144731048;8604205;14/05/2016
144720272;8604205;19/05/2016
144720272;393446;19/05/2016
144579113;5384588;30/03/2016
144579113;5384588;30/03/2016
144579113;400997;30/03/2016
144579113;5384588;30/03/2016
144579113;5384588;30/03/2016
144574783;1758366;30/03/2016
144574783;1758366;30/03/2016
144574783;15655;30/03/2016
144574783;15655;30/03/2016
144574783;1758366;30/03/2016
144574783;8604205;31/03/2016
144574783;15655;31/03/2016
144574783;8604205;01/04/2016
144574783;15655;01/04/2016
144574783;1758366;01/04/2016
144574783;391394;01/04/2016
144574783;1758366;01/04/2016
144574783;391394;01/04/2016
144574783;8604205;01/04/2016
144574783;1758366;01/04/2016
144574783;1758366;04/04/2016
144574783;15655;05/04/2016
144574783;1758366;05/04/2016
144574783;1758366;05/04/2016
144574783;15655;06/04/2016
144574783;1758366;06/04/2016
144574783;1758366;06/04/2016
144574783;1758366;06/04/2016
144574783;15655;06/04/2016
144574783;15655;06/04/2016
144574783;8604205;07/04/2016
144574783;1758366;07/04/2016
144572201;2322840;31/03/2016
144572201;1153097;24/05/2016
144572201;2322840;25/05/2016
144572201;2322840;29/06/2016
144572201;8604205;29/06/2016
144447925;1153097;30/03/2016
144447925;7564255;30/03/2016
144447925;976608;01/04/2016
144447925;2158161;27/06/2016
144447925;7564255;28/06/2016
144447925;8604205;28/06/2016
144380568;8604205;29/03/2016
144348994;93018;06/04/2016
144348994;5384588;07/04/2016
144348994;5384588;07/04/2016
144348994;5384588;07/04/2016
144348994;5384588;07/04/2016
144346193;93018;06/04/2016
144253971;1153097;29/03/2016
144253971;1153097;29/03/2016
144253971;391394;29/03/2016
144253971;8604205;29/03/2016
144253971;46879;29/03/2016
144253971;46879;29/03/2016
144220234;1153097;29/03/2016
144207253;8604205;29/03/2016
144207253;8604205;13/04/2016
144197909;8604205;29/03/2016
144197909;7861175;29/03/2016
144197909;8604205;29/03/2016
144197909;15655;09/05/2016
144197909;1650084;09/05/2016
144197909;1159023;14/12/2016
144197909;4315746;06/03/2017
144197909;289327;12/03/2017
144197909;8604205;12/03/2017
144197909;289327;12/03/2017
144197909;8604205;12/03/2017
144197909;289327;12/03/2017
143987438;1153097;28/03/2016
143984092;1153097;28/03/2016
143963203;8604205;28/03/2016
143934890;5635476;28/03/2016
143929938;8604205;28/03/2016
143870745;1153097;28/03/2016
143870745;4421318;29/03/2016
143870745;8604205;29/03/2016
143870745;739942;30/03/2016
143870745;771447;31/03/2016
143870745;739942;05/04/2016
143870745;771447;05/04/2016
143870745;8604205;07/04/2016
143870745;2451;12/05/2016
143870745;8604205;13/05/2016
143869152;8604205;28/03/2016
143805366;8604205;27/03/2016
143805366;11211233;04/04/2016
143805366;8604205;07/04/2016
143805366;11211233;14/06/2016
143805366;8604205;15/06/2016
143805366;11211233;16/06/2016
143805366;8604205;16/06/2016
143805366;11211233;18/09/2016
143805366;8604205;19/09/2016
143796661;391394;28/03/2016
143796661;2837340;19/04/2016
143796661;1703387;27/11/2016
143796661;8604205;28/11/2016
143721829;94334;26/03/2016
143721829;8604205;26/03/2016
143721829;15655;26/03/2016
143721829;15655;26/03/2016
143721829;94334;26/03/2016
143721829;15655;26/03/2016
143721829;94334;26/03/2016
143710974;391394;26/03/2016
143710974;94334;26/03/2016
143710974;391394;26/03/2016
143710974;8604205;26/03/2016
143710974;391394;26/03/2016
143710974;8604205;27/03/2016
143710974;94334;30/03/2016
143682369;1153097;28/03/2016
143647123;5384588;26/03/2016
143647123;5384588;26/03/2016
143597898;8604205;25/03/2016
143597898;1277553;25/03/2016
143597898;1277553;01/04/2016
143597898;391394;01/04/2016
143597898;1277553;01/04/2016
143597898;1277553;01/04/2016
143597898;391394;01/04/2016
143597898;8604205;07/06/2016
143564207;15655;25/03/2016
143564207;15655;26/03/2016
143563771;8604205;25/03/2016
143534793;8604205;25/03/2016
143336735;8604205;24/03/2016
143336735;85355;24/03/2016
143336735;8604205;25/03/2016
143336735;85355;25/03/2016
143336735;85355;04/04/2016
143336735;8604205;07/04/2016
143336735;85355;07/04/2016
143336735;8604205;08/04/2016
143336735;85355;08/04/2016
143336735;8604205;09/04/2016
143222012;1153097;24/03/2016
143222012;8604205;24/03/2016
143222012;1153097;24/03/2016
143222012;8604205;24/03/2016
143110415;1153097;24/03/2016
143065900;8604205;23/03/2016
143065900;217034;24/03/2016
143051627;8604205;23/03/2016
143030890;512288;23/03/2016
143030890;8604205;23/03/2016
143030890;512288;23/03/2016
143030890;512288;23/03/2016
143030890;8604205;23/03/2016
143030890;512288;23/03/2016
143030890;8604205;23/03/2016
143030890;512288;23/03/2016
143030890;512288;23/03/2016
143030890;512288;24/03/2016
143030890;512288;28/03/2016
143030890;391394;28/03/2016
143030890;8604205;29/03/2016
143030890;512288;29/03/2016
143030890;391394;29/03/2016
143030890;512288;05/04/2016
143030890;8604205;07/04/2016
143030890;8604205;03/06/2016
143030890;512288;20/06/2016
143030890;391394;20/06/2016
143030890;8604205;27/06/2016
143030890;15655;27/06/2016
143030890;512288;27/06/2016
143030890;8604205;27/06/2016
143030890;512288;27/06/2016
143030890;8604205;27/06/2016
142934072;1153097;23/03/2016
142934072;10209328;23/03/2016
142783080;3751819;22/03/2016
142768880;8604205;23/03/2016
142768880;16929808;23/03/2016
142768880;8604205;23/03/2016
142764025;8604205;23/03/2016
142764025;1555551;24/03/2016
142764025;8604205;24/03/2016
142764025;1555551;24/03/2016
142764025;8604205;24/03/2016
142764025;1555551;24/03/2016
142732131;8604205;23/03/2016
142732131;363471;12/12/2017
142730966;1758366;23/03/2016
142730966;15655;23/03/2016
142730966;1758366;23/03/2016
142730966;8604205;23/03/2016
142730966;8604205;23/03/2016
142730966;15655;24/03/2016
142718911;8604205;22/03/2016
142717141;5509959;29/04/2016
142717141;8604205;29/04/2016
142717141;976608;14/09/2016
142711493;8604205;23/03/2016
142671265;1153097;22/03/2016
142671265;1153097;29/03/2016
142652405;5384588;22/03/2016
142652405;5384588;22/03/2016
142652405;8604205;23/03/2016
142652405;1153097;08/04/2016
142627947;1153097;22/03/2016
142627947;1153097;22/03/2016
142627947;8604205;22/03/2016
142627947;7372540;22/03/2016
142627947;1153097;22/03/2016
142627947;1153097;30/03/2016
142603639;1153097;22/03/2016
142480407;89246;22/03/2016
142480407;391394;22/03/2016
142480407;89246;22/03/2016
142480407;1153097;24/03/2016
142480407;391394;26/03/2016
142480350;8604205;22/03/2016
142480350;1153097;22/03/2016
142480350;8604205;22/03/2016
142480350;1153097;22/03/2016
142478200;352732;21/03/2016
142478200;8522707;20/07/2016
142478200;2971832;30/09/2016
142478200;3364410;04/10/2017
142449053;5384588;21/03/2016
142449053;5384588;21/03/2016
142449053;5384588;21/03/2016
142449053;5384588;21/03/2016
142449053;8604205;21/03/2016
142432825;1153097;21/03/2016
142409060;1153097;21/03/2016
142409060;8604205;21/03/2016
142409060;1153097;21/03/2016
142403665;976608;21/03/2016
142403665;8604205;21/03/2016
142403665;391394;21/03/2016
142403665;976608;21/03/2016
142403665;391394;22/03/2016
142403665;8604205;22/03/2016
142403665;391394;22/03/2016
142403665;976608;22/03/2016
142403665;1153097;22/03/2016
142403665;8604205;23/03/2016
142403665;1153097;23/03/2016
142322492;1153097;21/03/2016
142220798;8604205;20/03/2016
142172753;1153097;20/03/2016
142172753;8483908;20/03/2016
142172753;8483908;20/03/2016
142131139;1153097;20/03/2016
142131139;391394;20/03/2016
142131139;8604205;20/03/2016
142131139;10414243;21/03/2016
142070005;15655;19/03/2016
142070005;540888;21/03/2016
142070005;8604205;21/03/2016
142070005;540888;22/03/2016
142070005;8604205;22/03/2016
141992116;1153097;19/03/2016
141991661;1153097;30/03/2016
141950341;11273838;23/03/2016
141950341;47395;23/03/2016
141950341;1016365;24/03/2016
141950341;47395;25/03/2016
141950341;11273838;28/09/2016
141950341;47395;29/09/2016
141942235;5056051;18/03/2016
141942235;8604205;21/03/2016
141942235;5056051;21/03/2016
141932695;17173064;18/03/2016
141932695;17173064;18/03/2016
141932695;17173064;18/03/2016
141932695;17173064;18/03/2016
141932695;9170753;20/03/2016
141932695;8604205;21/03/2016
141932695;17173064;21/03/2016
141932695;17173064;21/03/2016
141928604;976608;19/03/2016
141928604;8604205;19/03/2016
141928604;1153097;22/03/2016
141912256;10137;18/03/2016
141843084;8604205;21/03/2016
141843084;1153097;06/04/2016
141838075;1153097;18/03/2016
141838075;1153097;18/03/2016
141838075;1153097;18/03/2016
141838075;2458;18/03/2016
141838075;1153097;18/03/2016
141838075;2458;18/03/2016
141838075;8604205;19/03/2016
141838075;94334;25/03/2016
141838075;8604205;25/03/2016
141838075;2458;26/03/2016
141838075;391394;26/03/2016
141838075;8604205;26/03/2016
141815188;1153097;18/03/2016
141772076;1153097;18/03/2016
141747743;1153097;18/03/2016
141747743;1153097;25/03/2016
141730360;8604205;19/03/2016
141725375;1153097;17/03/2016
141706162;1153097;18/03/2016
141706162;94334;18/03/2016
141706162;422247;21/03/2016
141706162;8604205;21/03/2016
141706162;422247;21/03/2016
141706162;8604205;21/03/2016
141706162;422247;21/03/2016
141706162;8604205;21/03/2016
141706162;8604205;21/03/2016
141706162;422247;22/03/2016
141673985;8604205;18/03/2016
