;USUARIO;COMENTARIOS;ISSUES;COMMITS;DESEMPENHO;QUARTIL COMENTARIO;QUARTIL ISSUE;QUARTIL COMMITS
5965;1658949;0.0031625553447185324;0.012626262626262628;0.0006954102920723226;0.013034870911907196;4;4;4
8327;4001643;0.0028462998102466793;0.012626262626262628;0.0013908205841446453;0.013017615465762045;4;4;4
6087;1715240;0.003004427577482606;0.012626262626262628;0.0;0.012978793972310927;4;4;1
4119;924465;0.003004427577482606;0.012626262626262628;0.0;0.012978793972310927;4;4;1
214;19131;0.0009487666034155598;0.012626262626262628;0.0027816411682892906;0.012963803206013078;4;4;4
2908;563517;0.0009487666034155598;0.012626262626262628;0.0027816411682892906;0.012963803206013078;4;4;4
3810;830336;0.0028462998102466793;0.012626262626262628;0.0006954102920723226;0.012961771714988921;4;4;4
3666;788368;0.002055660974067046;0.012626262626262628;0.002086230876216968;0.012961504897832649;4;4;4
5373;1401040;0.0006325110689437065;0.012626262626262628;0.0027816411682892906;0.012944500984928487;4;4;4
6682;2062154;0.0028462998102466793;0.012626262626262628;0.0;0.012943103589061115;4;4;1
7053;2397875;0.0028462998102466793;0.012626262626262628;0.0;0.012943103589061115;4;4;1
9161;5325112;0.0028462998102466793;0.012626262626262628;0.0;0.012943103589061115;4;4;1
5665;1526680;0.0018975332068311196;0.012626262626262628;0.002086230876216968;0.012937368335456183;4;4;4
7510;2933430;0.00031625553447185326;0.012626262626262628;0.0027816411682892906;0.01293290582427485;3;4;4
12455;957281;0.0;0.012626262626262628;0.0027816411682892906;0.012929038459857649;1;4;4
5095;1277553;0.001739405439595193;0.012626262626262628;0.002086230876216968;0.012915122858863202;4;4;4
2089;352732;0.002688172043010753;0.012626262626262628;0.0;0.012909251598763619;4;4;1
1583;231889;0.002688172043010753;0.012626262626262628;0.0;0.012909251598763619;4;4;1
6977;2319711;0.002688172043010753;0.012626262626262628;0.0;0.012909251598763619;4;4;1
8616;4452412;0.002688172043010753;0.012626262626262628;0.0;0.012909251598763619;4;4;1
4796;1165758;0.002530044275774826;0.012626262626262628;0.0006954102920723226;0.01289601595141141;4;4;4
5508;1456265;0.002530044275774826;0.012626262626262628;0.0;0.012877252499843955;4;4;1
6329;1836472;0.0023719165085388993;0.012626262626262628;0.0;0.012847120137635353;4;4;1
5626;1507086;0.0023719165085388993;0.012626262626262628;0.0;0.012847120137635353;4;4;1
1173;155710;0.002213788741302973;0.012626262626262628;0.0006954102920723226;0.012837716462548795;4;4;4
5124;1291032;0.007906388361796331;0.010101010101010102;0.0;0.012827368474798585;4;4;1
3094;616193;0.001739405439595193;0.012626262626262628;0.0013908205841446453;0.012821170815800335;4;4;4
4177;943597;0.002213788741302973;0.012626262626262628;0.0;0.012818867676143484;4;4;1
1830;294167;0.002213788741302973;0.012626262626262628;0.0;0.012818867676143484;4;4;1
1632;241708;0.002213788741302973;0.012626262626262628;0.0;0.012818867676143484;4;4;1
7701;3150694;0.0006325110689437065;0.012626262626262628;0.002086230876216968;0.012813076813496974;4;4;4
3800;827445;0.00031625553447185326;0.012626262626262628;0.002086230876216968;0.012801362612601893;3;4;4
2633;489010;0.0015812776723592662;0.012626262626262628;0.0013908205841446453;0.012800676891545182;4;4;4
8260;3918999;0.002055660974067046;0.012626262626262628;0.0;0.01279250757074854;4;4;1
7591;3027415;0.0018975332068311196;0.012626262626262628;0.0;0.012768051541969246;4;4;1
1609;237580;0.007748260594560405;0.010101010101010102;0.0006954102920723226;0.012749491863452669;4;4;4
6461;1898413;0.001739405439595193;0.012626262626262628;0.0;0.012745510550411458;4;4;1
3473;723723;0.001739405439595193;0.012626262626262628;0.0;0.012745510550411458;4;4;1
5371;1400574;0.0015812776723592662;0.012626262626262628;0.0006954102920723226;0.012743882550415258;4;4;4
4842;1184879;0.0014231499051233396;0.012626262626262628;0.0006954102920723226;0.012725229233068028;4;4;4
6485;1914255;0.0006325110689437065;0.012626262626262628;0.0013908205841446453;0.012718370967107902;4;4;4
8561;4375470;0.00031625553447185326;0.012626262626262628;0.0013908205841446453;0.012706569457084826;3;4;4
5725;1547808;0.0014231499051233396;0.012626262626262628;0.0;0.012706213580756819;4;4;1
5211;1323903;0.0014231499051233396;0.012626262626262628;0.0;0.012706213580756819;4;4;1
13216;3948279;0.0;0.012626262626262628;0.0013908205841446453;0.012702633183896828;1;4;4
9057;5180606;0.001265022137887413;0.012626262626262628;0.0;0.01268947551779433;4;4;1
10332;7977013;0.001265022137887413;0.012626262626262628;0.0;0.01268947551779433;4;4;1
8208;3856871;0.001265022137887413;0.012626262626262628;0.0;0.01268947551779433;4;4;1
2045;341155;0.0009487666034155598;0.012626262626262628;0.0006954102920723226;0.012680940873982232;4;4;4
5148;1301838;0.0011068943706514865;0.012626262626262628;0.0;0.012674688282365622;4;4;1
2169;373775;0.0011068943706514865;0.012626262626262628;0.0;0.012674688282365622;4;4;1
6549;1948863;0.0011068943706514865;0.012626262626262628;0.0;0.012674688282365622;4;4;1
7678;3126568;0.0011068943706514865;0.012626262626262628;0.0;0.012674688282365622;4;4;1
5417;1423202;0.0011068943706514865;0.012626262626262628;0.0;0.012674688282365622;4;4;1
10562;8752468;0.0011068943706514865;0.012626262626262628;0.0;0.012674688282365622;4;4;1
2500;456807;0.0011068943706514865;0.012626262626262628;0.0;0.012674688282365622;4;4;1
10819;10414243;0.0007906388361796331;0.012626262626262628;0.0006954102920723226;0.012670091284239118;4;4;4
8501;4270863;0.0007906388361796331;0.012626262626262628;0.0006954102920723226;0.012670091284239118;4;4;4
1303;180963;0.0009487666034155598;0.012626262626262628;0.0;0.012661858709333047;4;4;1
7176;2560096;0.0009487666034155598;0.012626262626262628;0.0;0.012661858709333047;4;4;1
3692;794591;0.0007906388361796331;0.012626262626262628;0.0;0.012650992754587757;4;4;1
3387;695683;0.0007906388361796331;0.012626262626262628;0.0;0.012650992754587757;4;4;1
5499;1451292;0.0007906388361796331;0.012626262626262628;0.0;0.012650992754587757;4;4;1
3430;709233;0.0007906388361796331;0.012626262626262628;0.0;0.012650992754587757;4;4;1
8816;4755353;0.00015812776723592663;0.012626262626262628;0.0006954102920723226;0.012646387143071636;1;4;4
5986;1669397;0.0006325110689437065;0.012626262626262628;0.0;0.01264209548135485;4;4;1
9113;5254262;0.0006325110689437065;0.012626262626262628;0.0;0.01264209548135485;4;4;1
324;30140;0.0006325110689437065;0.012626262626262628;0.0;0.01264209548135485;4;4;1
9905;6688976;0.0004743833017077799;0.012626262626262628;0.0;0.012635171048477958;4;4;1
318;29766;0.0004743833017077799;0.012626262626262628;0.0;0.012635171048477958;4;4;1
237;21517;0.0004743833017077799;0.012626262626262628;0.0;0.012635171048477958;4;4;1
5803;1588321;0.00031625553447185326;0.012626262626262628;0.0;0.012630222700746038;3;4;1
7703;3152937;0.00031625553447185326;0.012626262626262628;0.0;0.012630222700746038;3;4;1
832;105464;0.011385199240986717;0.005050505050505051;0.002086230876216968;0.01262864689074101;4;4;4
9896;6679222;0.00015812776723592663;0.012626262626262628;0.0;0.01262725276131461;1;4;1
7875;3365399;0.00015812776723592663;0.012626262626262628;0.0;0.01262725276131461;1;4;1
12736;1583316;0.0;0.012626262626262628;0.0;0.012626262626262628;1;4;1
13285;4356084;0.0;0.012626262626262628;0.0;0.012626262626262628;1;4;1
14449;4529;0.0;0.0;0.012517385257301807;0.012517385257301807;1;1;4
14458;6013193;0.0;0.0;0.012517385257301807;0.012517385257301807;1;1;4
6327;1834295;0.006641366223908918;0.010101010101010102;0.0006954102920723226;0.01210874666739322;4;4;4
1246;168137;0.006483238456672992;0.010101010101010102;0.0006954102920723226;0.0120227443381747;4;4;4
6662;2043945;0.006325110689437065;0.010101010101010102;0.0013908205841446453;0.011998825450502211;4;4;4
3183;643921;0.006008855154965212;0.010101010101010102;0.002086230876216968;0.011936880019625779;4;4;4
7557;2990942;0.005218216318785579;0.010101010101010102;0.0013908205841446453;0.011454019753240723;4;4;4
4621;1102667;0.005218216318785579;0.010101010101010102;0.0;0.011369264998686074;4;4;1
1071;140343;0.008222643896268185;0.007575757575757576;0.0006954102920723226;0.011202123502524192;4;4;4
6180;1760318;0.004743833017077799;0.010101010101010102;0.0;0.011159496258999577;4;4;1
1730;270615;0.0006325110689437065;0.010101010101010102;0.004172461752433936;0.010947141745157431;4;4;4
1682;249800;0.0036369386464263124;0.010101010101010102;0.002086230876216968;0.010936639659761055;4;4;4
3449;715922;0.010594560404807085;0.0025252525252525255;0.0;0.010891354850862234;4;2;1
2146;368013;0.0039531941808981655;0.010101010101010102;0.0;0.010847034124247753;4;4;1
2663;497168;0.003795066413662239;0.010101010101010102;0.0006954102920723226;0.010812794718255562;4;4;4
2505;457187;0.003795066413662239;0.010101010101010102;0.0;0.010790409359464324;4;4;1
5938;1646896;0.003795066413662239;0.010101010101010102;0.0;0.010790409359464324;4;4;1
8332;4009570;0.0023719165085388993;0.010101010101010102;0.0027816411682892906;0.01074215623482126;4;4;4
4289;981825;0.003320683111954459;0.010101010101010102;0.0013908205841446453;0.010723419384133407;4;4;4
3574;757236;0.0007906388361796331;0.010101010101010102;0.003477051460361613;0.01071192800983961;4;4;4
4242;965182;0.003478810879190386;0.010101010101010102;0.0;0.010683282744263651;4;4;1
8951;5034942;0.002055660974067046;0.010101010101010102;0.0027816411682892906;0.010676782038148582;4;4;4
6118;1729935;0.003320683111954459;0.010101010101010102;0.0006954102920723226;0.010655558965396784;4;4;4
3400;699657;0.003320683111954459;0.010101010101010102;0.0;0.010632842582805769;4;4;1
1496;214998;0.0031625553447185324;0.010101010101010102;0.0006954102920723226;0.010607344476514183;4;4;4
9402;5677153;0.0031625553447185324;0.010101010101010102;0.0;0.010584524617058428;4;4;1
1744;276898;0.0031625553447185324;0.010101010101010102;0.0;0.010584524617058428;4;4;1
7197;2574412;0.002530044275774826;0.010101010101010102;0.0013908205841446453;0.010505518121224175;4;4;4
4110;921609;0.0028462998102466793;0.010101010101010102;0.0;0.010494371237502435;4;4;1
5301;1374174;0.0028462998102466793;0.010101010101010102;0.0;0.010494371237502435;4;4;1
5125;1291159;0.0004743833017077799;0.010101010101010102;0.0027816411682892906;0.010487753437546533;4;4;4
427;44419;0.0018975332068311196;0.010101010101010102;0.002086230876216968;0.010487296915822298;4;4;4
11172;13413409;0.00031625553447185326;0.010101010101010102;0.0027816411682892906;0.010481791364691151;3;4;4
4073;909758;0.00015812776723592663;0.010101010101010102;0.0027816411682892906;0.010478212492624919;1;4;4
12720;1546100;0.0;0.010101010101010102;0.0027816411682892906;0.010477019263599256;1;4;4
13830;8507735;0.0;0.010101010101010102;0.0027816411682892906;0.010477019263599256;1;4;4
8456;4209049;0.0023719165085388993;0.010101010101010102;0.0013908205841446453;0.01046856126129412;4;4;4
4408;1028632;0.002688172043010753;0.010101010101010102;0.0;0.01045259173571477;4;4;1
6363;1851436;0.002688172043010753;0.010101010101010102;0.0;0.01045259173571477;4;4;1
4023;894198;0.002688172043010753;0.010101010101010102;0.0;0.01045259173571477;4;4;1
6829;2179722;0.002688172043010753;0.010101010101010102;0.0;0.01045259173571477;4;4;1
4358;1010554;0.002688172043010753;0.010101010101010102;0.0;0.01045259173571477;4;4;1
4885;1202528;0.002530044275774826;0.010101010101010102;0.0006954102920723226;0.01043624092153919;4;4;4
1603;236342;0.002213788741302973;0.010101010101010102;0.0013908205841446453;0.010433870209519972;4;4;4
686;82556;0.002530044275774826;0.010101010101010102;0.0;0.010413046100833755;4;4;1
2481;452005;0.002530044275774826;0.010101010101010102;0.0;0.010413046100833755;4;4;1
5496;1450200;0.002530044275774826;0.010101010101010102;0.0;0.010413046100833755;4;4;1
4724;1140238;0.0023719165085388993;0.010101010101010102;0.0006954102920723226;0.010399037862153767;4;4;4
5756;1561682;0.0023719165085388993;0.010101010101010102;0.0;0.010375759875025417;4;4;1
3870;851359;0.0023719165085388993;0.010101010101010102;0.0;0.010375759875025417;4;4;1
1102;143402;0.0023719165085388993;0.010101010101010102;0.0;0.010375759875025417;4;4;1
8330;4007812;0.0018975332068311196;0.010101010101010102;0.0013908205841446453;0.010371374992208861;4;4;4
8;529;0.001739405439595193;0.010101010101010102;0.0013908205841446453;0.010343612436730308;4;4;4
1332;185489;0.001739405439595193;0.010101010101010102;0.0013908205841446453;0.010343612436730308;4;4;4
6151;1750411;0.002213788741302973;0.010101010101010102;0.0;0.010340757498937295;4;4;1
6128;1736223;0.002213788741302973;0.010101010101010102;0.0;0.010340757498937295;4;4;1
3560;752836;0.0006325110689437065;0.010101010101010102;0.002086230876216968;0.010333578014508113;4;4;4
3795;825537;0.0004743833017077799;0.010101010101010102;0.002086230876216968;0.010325105512609947;4;4;4
1933;317498;0.0004743833017077799;0.010101010101010102;0.002086230876216968;0.010325105512609947;4;4;4
876;112170;0.00031625553447185326;0.010101010101010102;0.002086230876216968;0.010319049466529036;3;4;4
8612;4447823;0.00031625553447185326;0.010101010101010102;0.002086230876216968;0.010319049466529036;3;4;4
345;33328;0.002055660974067046;0.010101010101010102;0.0;0.010308062237928638;4;4;1
2329;416856;0.002055660974067046;0.010101010101010102;0.0;0.010308062237928638;4;4;1
9579;6014316;0.002055660974067046;0.010101010101010102;0.0;0.010308062237928638;4;4;1
1874;302860;0.002055660974067046;0.010101010101010102;0.0;0.010308062237928638;4;4;1
2509;458717;0.0018975332068311196;0.010101010101010102;0.0006954102920723226;0.01030119569788163;4;4;4
8537;4333168;0.0014231499051233396;0.010101010101010102;0.0013908205841446453;0.010295151412701084;4;4;4
2865;551085;0.0014231499051233396;0.010101010101010102;0.0013908205841446453;0.010295151412701084;4;4;4
7693;3145536;0.0018975332068311196;0.010101010101010102;0.0;0.010277696110108281;4;4;1
9429;5724118;0.0018975332068311196;0.010101010101010102;0.0;0.010277696110108281;4;4;1
4807;1170379;0.0018975332068311196;0.010101010101010102;0.0;0.010277696110108281;4;4;1
2849;544581;0.0018975332068311196;0.010101010101010102;0.0;0.010277696110108281;4;4;1
9488;5841107;0.0018975332068311196;0.010101010101010102;0.0;0.010277696110108281;4;4;1
980;128227;0.0018975332068311196;0.010101010101010102;0.0;0.010277696110108281;4;4;1
5755;1561199;0.0018975332068311196;0.010101010101010102;0.0;0.010277696110108281;4;4;1
986;129061;0.0018975332068311196;0.010101010101010102;0.0;0.010277696110108281;4;4;1
8053;3600576;0.001739405439595193;0.010101010101010102;0.0006954102920723226;0.010273243490656763;4;4;4
4205;953700;0.001739405439595193;0.010101010101010102;0.0006954102920723226;0.010273243490656763;4;4;4
476;50860;0.0011068943706514865;0.010101010101010102;0.0013908205841446453;0.010256217729054337;4;4;4
1947;320492;0.0011068943706514865;0.010101010101010102;0.0013908205841446453;0.010256217729054337;4;4;4
9923;6731772;0.001739405439595193;0.010101010101010102;0.0;0.01024967981665776;4;4;1
1778;284476;0.001739405439595193;0.010101010101010102;0.0;0.01024967981665776;4;4;1
5018;1252570;0.001739405439595193;0.010101010101010102;0.0;0.01024967981665776;4;4;1
728;89727;0.001739405439595193;0.010101010101010102;0.0;0.01024967981665776;4;4;1
160;13211;0.001739405439595193;0.010101010101010102;0.0;0.01024967981665776;4;4;1
5815;1593907;0.001739405439595193;0.010101010101010102;0.0;0.01024967981665776;4;4;1
8298;3959940;0.001739405439595193;0.010101010101010102;0.0;0.01024967981665776;4;4;1
8514;4291896;0.0015812776723592662;0.010101010101010102;0.0006954102920723226;0.01024765532266431;4;4;4
5670;1528972;0.0015812776723592662;0.010101010101010102;0.0006954102920723226;0.01024765532266431;4;4;4
3961;877953;0.0007906388361796331;0.010101010101010102;0.0013908205841446453;0.010226920197560165;4;4;4
11534;20282546;0.0014231499051233396;0.010101010101010102;0.0006954102920723226;0.010224448942973934;4;4;4
3152;633903;0.0014231499051233396;0.010101010101010102;0.0006954102920723226;0.010224448942973934;4;4;4
8602;4425455;0.0014231499051233396;0.010101010101010102;0.0006954102920723226;0.010224448942973934;4;4;4
2601;479121;0.0015812776723592662;0.010101010101010102;0.0;0.010224032674918936;4;4;1
277;25069;0.0015812776723592662;0.010101010101010102;0.0;0.010224032674918936;4;4;1
1517;220039;0.0015812776723592662;0.010101010101010102;0.0;0.010224032674918936;4;4;1
3650;783335;0.0015812776723592662;0.010101010101010102;0.0;0.010224032674918936;4;4;1
1177;156228;0.0006325110689437065;0.010101010101010102;0.0013908205841446453;0.010215911961754804;4;4;4
9826;6497699;0.001265022137887413;0.010101010101010102;0.0006954102920723226;0.010203640602469956;4;4;4
2503;457162;0.00031625553447185326;0.010101010101010102;0.0013908205841446453;0.010201215835432197;3;4;4
6060;1706744;0.00031625553447185326;0.010101010101010102;0.0013908205841446453;0.010201215835432197;3;4;4
5930;1643088;0.00031625553447185326;0.010101010101010102;0.0013908205841446453;0.010201215835432197;3;4;4
1557;227713;0.0014231499051233396;0.010101010101010102;0.0;0.010200772554721562;4;4;1
8116;3706255;0.0014231499051233396;0.010101010101010102;0.0;0.010200772554721562;4;4;1
3151;633843;0.0014231499051233396;0.010101010101010102;0.0;0.010200772554721562;4;4;1
2988;587847;0.0014231499051233396;0.010101010101010102;0.0;0.010200772554721562;4;4;1
2821;537310;0.0014231499051233396;0.010101010101010102;0.0;0.010200772554721562;4;4;1
6290;1814198;0.0014231499051233396;0.010101010101010102;0.0;0.010200772554721562;4;4;1
2347;420959;0.00015812776723592663;0.010101010101010102;0.0013908205841446453;0.010197538494595624;1;4;4
12132;408952;0.0;0.010101010101010102;0.0013908205841446453;0.010196312419595064;1;4;4
12134;410200;0.0;0.010101010101010102;0.0013908205841446453;0.010196312419595064;1;4;4
8415;4134911;0.0011068943706514865;0.010101010101010102;0.0006954102920723226;0.010185244998663908;4;4;4
11299;15008907;0.0011068943706514865;0.010101010101010102;0.0006954102920723226;0.010185244998663908;4;4;4
